dataset,record_id,field,source_type,source_url_or_command,captured_at,confidence,note
places.v1.json,yongfangtang,canonical_name/location_text,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,
places.v1.json,yongfangtang,canonical_name/location_text,official_web,https://www.sysu.edu.cn/images/map-south-2024-10.jpg,2026-08-11,verified,
places.v1.json,life_science_1,canonical_name/location_text,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,
places.v1.json,life_science_1,canonical_name/location_text,official_web,https://www.sysu.edu.cn/images/map-south-2024-10.jpg,2026-08-11,verified,
places.v1.json,life_science_2,canonical_name/location_text,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,
places.v1.json,life_science_2,canonical_name/location_text,official_web,https://www.sysu.edu.cn/images/map-south-2024-10.jpg,2026-08-11,verified,
places.v1.json,hedanqingtang,canonical_name/location_text,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,
places.v1.json,hedanqingtang,canonical_name/location_text,official_web,https://www.sysu.edu.cn/images/map-south-2024-10.jpg,2026-08-11,verified,
places.v1.json,shansitang,canonical_name/location_text,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,
places.v1.json,shansitang,canonical_name/location_text,official_web,https://www.sysu.edu.cn/images/map-south-2024-10.jpg,2026-08-11,verified,
places.v1.json,shanhengtang,canonical_name/location_text,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,
places.v1.json,shanhengtang,canonical_name/location_text,official_web,https://www.sysu.edu.cn/images/map-south-2024-10.jpg,2026-08-11,verified,
places.v1.json,xichang_tang,canonical_name/location_text,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,
places.v1.json,xichang_tang,canonical_name/location_text,official_web,https://www.sysu.edu.cn/images/map-south-2024-10.jpg,2026-08-11,verified,
places.v1.json,small_red_building,canonical_name/location_text,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,
places.v1.json,small_red_building,canonical_name/location_text,official_web,https://www.sysu.edu.cn/images/map-south-2024-10.jpg,2026-08-11,verified,
places.v1.json,alumni_hall,canonical_name/location_text,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,
places.v1.json,alumni_hall,canonical_name/location_text,official_web,https://www.sysu.edu.cn/images/map-south-2024-10.jpg,2026-08-11,verified,
places.v1.json,guest_reception_room,canonical_name/location_text,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,
places.v1.json,yongsheng_building,canonical_name/location_text,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,
places.v1.json,yongsheng_building,canonical_name/location_text,official_web,https://www.sysu.edu.cn/images/map-south-2024-10.jpg,2026-08-11,verified,
venues.v1.json,south_public_001,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_001,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_002,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_002,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_003,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_003,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_004,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_004,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_005,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_005,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_006,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_006,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_007,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_007,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_008,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_008,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_009,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_009,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_010,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_010,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_011,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_011,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_012,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_012,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_013,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_013,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_014,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_014,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_015,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_015,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_016,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_016,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_017,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_017,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_018,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_018,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_019,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_019,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_020,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_020,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_021,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_021,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_022,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_022,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_023,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_023,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_024,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_024,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_025,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_025,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_026,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_026,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_027,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/sites/default/files/2026-01/%E9%99%84%E4%BB%B61.%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%A6%E5%85%AC%E5%85%B1%E7%94%A8%E6%88%BF%E5%85%B1%E4%BA%AB%E5%85%B1%E7%94%A8%E6%94%B6%E8%B4%B9%E4%BF%A1%E6%81%AF%E6%B1%87%E6%80%BB%E8%A1%A8.pdf,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
venues.v1.json,south_public_027,canonical_name/capacity,official_web,https://zwc.sysu.edu.cn/article/757,2026-08-11,verified,容量/名称取自2026年官方公共用房共享共用收费信息汇总表；不表示实时可用状态。
